#contig	Length	S3/S3.ffn.trimmed.S3_r1.bam
S3_LLLPBJCP_00066	1233	17.1152
S3_LLLPBJCP_00067	306	4.1405
S3_LLLPBJCP_00068	327	5.5535
S3_LLLPBJCP_00069	648	3.9090
S3_LLLPBJCP_00070	231	1.5628
S3_LLLPBJCP_00071	219	32.6667
S3_LLLPBJCP_00072	546	19.3864
S3_LLLPBJCP_00073	414	25.7198
S3_LLLPBJCP_00074	561	34.8806
S3_LLLPBJCP_00075	1683	21.8776
S3_LLLPBJCP_00076	1386	31.7107
S3_LLLPBJCP_00077	402	37.3905
S3_LLLPBJCP_00078	504	21.7143
S3_LLLPBJCP_00079	234	27.5214
S3_LLLPBJCP_00080	447	17.7092
S3_LLLPBJCP_00081	153	5.6993
S3_LLLPBJCP_00082	228	5.1447
S3_LLLPBJCP_00083	351	9.0570
S3_LLLPBJCP_00084	402	4.2886
S3_LLLPBJCP_00085	345	3.9478
S3_LLLPBJCP_00086	315	8.0540
S3_LLLPBJCP_00087	633	72.5261
S3_LLLPBJCP_00088	1395	8.4308
S3_LLLPBJCP_00089	1578	10.6489
S3_LLLPBJCP_00090	348	6.4655
S3_LLLPBJCP_00091	297	1.8182
S3_LLLPBJCP_00092	1386	6.3341
S3_LLLPBJCP_00093	936	7.8761
S3_LLLPBJCP_00094	897	6.0268
S3_LLLPBJCP_00095	270	4.0815
S3_LLLPBJCP_00096	459	4.9956
S3_LLLPBJCP_00097	276	6.7536
S3_LLLPBJCP_00098	759	5.5441
S3_LLLPBJCP_00099	225	4.1111
S3_LLLPBJCP_00100	678	7.2286
S3_LLLPBJCP_00101	357	7.7507
S3_LLLPBJCP_00102	360	7.5083
S3_LLLPBJCP_00103	168	3.9107
S3_LLLPBJCP_00104	264	5.5152
S3_LLLPBJCP_00105	732	8.7978
S3_LLLPBJCP_00106	1245	8.6321
S3_LLLPBJCP_00107	885	11.1718
S3_LLLPBJCP_00108	801	5.2097
S3_LLLPBJCP_00109	903	8.6600
S3_LLLPBJCP_00110	1170	6.7043
S3_LLLPBJCP_00111	282	2.7979
S3_LLLPBJCP_00112	333	2.2703
S3_LLLPBJCP_00113	321	6.2648
S3_LLLPBJCP_00114	219	4.9635
S3_LLLPBJCP_00115	2067	17.4132
S3_LLLPBJCP_00116	777	15.8237
S3_LLLPBJCP_00117	675	5.8089
S3_LLLPBJCP_00118	336	3.0357
S3_LLLPBJCP_00119	225	4.7956
S3_LLLPBJCP_00120	423	6.1844
S3_LLLPBJCP_00121	294	2.5306
S3_LLLPBJCP_00122	516	5.3236
S3_LLLPBJCP_00123	291	3.9381
S3_LLLPBJCP_00124	312	3.6346
S3_LLLPBJCP_00125	168	6.8750
S3_LLLPBJCP_00126	258	9.1279
S3_LLLPBJCP_00127	900	7.6189
S3_LLLPBJCP_00128	444	2.2320
S3_LLLPBJCP_00129	273	3.0037
S3_LLLPBJCP_00130	390	4.2462
S3_LLLPBJCP_00131	420	4.0238
S3_LLLPBJCP_00132	77	52.2078
S3_LLLPBJCP_00133	87	30.5977
S3_LLLPBJCP_00134	75	45.8133
S3_LLLPBJCP_00135	651	64.6774
S3_LLLPBJCP_00136	1428	58.2717
S3_LLLPBJCP_00137	1143	53.0577
S3_LLLPBJCP_00138	1383	54.6421
S3_LLLPBJCP_00139	2502	51.6255
S3_LLLPBJCP_00140	1068	64.2463
S3_LLLPBJCP_00141	540	52.6944
S3_LLLPBJCP_00142	285	55.7719
S3_LLLPBJCP_00143	1083	9.2825
S3_LLLPBJCP_00144	888	10.6363
S3_LLLPBJCP_00145	948	8.1751
S3_LLLPBJCP_00146	282	5.1879
S3_LLLPBJCP_00147	183	1.6612
S3_LLLPBJCP_00148	372	5.8790
S3_LLLPBJCP_00149	510	4.3059
S3_LLLPBJCP_00150	258	15.9612
S3_LLLPBJCP_00151	300	43.9700
S3_LLLPBJCP_00152	276	7.0652
S3_LLLPBJCP_00153	399	10.3133
S3_LLLPBJCP_00154	426	13.4484
S3_LLLPBJCP_00155	351	7.2707
S3_LLLPBJCP_00156	345	1.9246
S3_LLLPBJCP_00157	399	1.8747
S3_LLLPBJCP_00158	819	6.9243
S3_LLLPBJCP_00159	273	5.7802
S3_LLLPBJCP_00160	456	3.7039
S3_LLLPBJCP_00161	399	21.4060
S3_LLLPBJCP_00162	189	51.3280
S3_LLLPBJCP_00163	768	42.3750
S3_LLLPBJCP_00164	342	47.8246
S3_LLLPBJCP_00165	1272	6.2351
S3_LLLPBJCP_00166	159	62.7736
S3_LLLPBJCP_00167	528	53.8504
S3_LLLPBJCP_00168	231	37.5541
S3_LLLPBJCP_00169	216	2.9630
S3_LLLPBJCP_00170	573	5.5951
S3_LLLPBJCP_00171	333	5.8589
S3_LLLPBJCP_00172	345	40.0812
S3_LLLPBJCP_00173	318	3.6415
S3_LLLPBJCP_00174	513	4.3879
S3_LLLPBJCP_00175	207	35.6377
S3_LLLPBJCP_00176	513	37.2807
S3_LLLPBJCP_00177	795	36.2629
S3_LLLPBJCP_00178	564	21.6596
S3_LLLPBJCP_00179	252	23.4841
S3_LLLPBJCP_00180	264	27.9394
S3_LLLPBJCP_00181	276	25.2319
S3_LLLPBJCP_00182	354	3.2288
S3_LLLPBJCP_00183	651	3.5207
S3_LLLPBJCP_00184	714	4.9342
S3_LLLPBJCP_00185	636	10.2909
S3_LLLPBJCP_00186	528	4.1951
S3_LLLPBJCP_00187	438	3.5753
S3_LLLPBJCP_00188	837	9.9128
S3_LLLPBJCP_00189	303	5.5809
S3_LLLPBJCP_00190	213	5.0563
S3_LLLPBJCP_00191	207	4.7729
S3_LLLPBJCP_00192	270	12.7333
S3_LLLPBJCP_00193	1083	11.7248
S3_LLLPBJCP_00194	501	19.9601
S3_LLLPBJCP_00195	687	13.7948
S3_LLLPBJCP_00196	1161	13.1705
S3_LLLPBJCP_00197	1713	12.1524
S3_LLLPBJCP_00198	384	8.3047
S3_LLLPBJCP_00199	73	24.8493
S3_LLLPBJCP_00200	1551	39.8104
S3_LLLPBJCP_00201	1314	52.9787
S3_LLLPBJCP_00202	954	49.9686
S3_LLLPBJCP_00203	909	44.7778
S3_LLLPBJCP_00204	1398	45.3290
S3_LLLPBJCP_00205	1125	57.7689
S3_LLLPBJCP_00206	705	47.0411
S3_LLLPBJCP_00207	354	39.5028
S3_LLLPBJCP_00208	84	18.5119
S3_LLLPBJCP_00209	456	35.6842
S3_LLLPBJCP_00210	504	4.4524
S3_LLLPBJCP_00211	354	3.4266
S3_LLLPBJCP_00212	306	7.6797
S3_LLLPBJCP_00213	480	25.7500
S3_LLLPBJCP_00214	408	15.7500
S3_LLLPBJCP_00215	399	8.2155
S3_LLLPBJCP_00216	684	36.0585
S3_LLLPBJCP_00217	85	21.4824
S3_LLLPBJCP_00218	276	6.9638
S3_LLLPBJCP_00219	330	13.7242
S3_LLLPBJCP_00220	873	62.9828
S3_LLLPBJCP_00221	657	59.0289
S3_LLLPBJCP_00222	759	54.0606
S3_LLLPBJCP_00223	705	66.0582
S3_LLLPBJCP_00224	993	64.4723
S3_LLLPBJCP_00225	687	72.1528
S3_LLLPBJCP_00226	873	54.5212
S3_LLLPBJCP_00227	561	61.5490
S3_LLLPBJCP_00228	1176	46.1156
S3_LLLPBJCP_00229	1848	46.7419
S3_LLLPBJCP_00230	444	54.1171
S3_LLLPBJCP_00231	1458	53.5295
S3_LLLPBJCP_00232	1275	66.2455
S3_LLLPBJCP_00233	86	49.3605
S3_LLLPBJCP_00234	1296	60.7647
S3_LLLPBJCP_00235	633	70.8199
S3_LLLPBJCP_00236	807	70.7732
S3_LLLPBJCP_00237	1836	59.2451
S3_LLLPBJCP_00238	171	31.2573
S3_LLLPBJCP_00239	1212	17.8581
S3_LLLPBJCP_00240	192	1.8646
S3_LLLPBJCP_00241	318	3.0094
S3_LLLPBJCP_00242	561	15.8342
S3_LLLPBJCP_00243	264	12.6326
S3_LLLPBJCP_00244	318	6.0377
S3_LLLPBJCP_00245	1560	12.9910
S3_LLLPBJCP_00246	456	19.0154
S3_LLLPBJCP_00247	588	13.9711
S3_LLLPBJCP_00248	963	12.4206
S3_LLLPBJCP_00249	255	21.0235
S3_LLLPBJCP_00250	816	7.9804
S3_LLLPBJCP_00251	306	8.0229
S3_LLLPBJCP_00252	222	20.5495
S3_LLLPBJCP_00253	462	25.6970
S3_LLLPBJCP_00254	540	6.8074
S3_LLLPBJCP_00255	501	2.4651
S3_LLLPBJCP_00256	213	3.0376
S3_LLLPBJCP_00257	489	8.3701
S3_LLLPBJCP_00258	504	2.8810
S3_LLLPBJCP_00259	396	2.1616
S3_LLLPBJCP_00260	1125	11.6924
S3_LLLPBJCP_00261	312	4.5673
S3_LLLPBJCP_00262	261	14.7816
S3_LLLPBJCP_00263	756	15.6164
S3_LLLPBJCP_00264	642	9.2523
S3_LLLPBJCP_00265	1116	12.7276
S3_LLLPBJCP_00266	897	11.9654
S3_LLLPBJCP_00267	1194	10.7379
S3_LLLPBJCP_00268	507	3.7179
S3_LLLPBJCP_00269	357	2.6835
S3_LLLPBJCP_00270	207	4.1063
S3_LLLPBJCP_00271	948	10.9578
S3_LLLPBJCP_00272	279	3.9498
S3_LLLPBJCP_00273	369	6.5447
S3_LLLPBJCP_00274	735	3.6204
S3_LLLPBJCP_00275	222	2.6081
S3_LLLPBJCP_00276	198	4.2121
S3_LLLPBJCP_00277	297	13.4175
S3_LLLPBJCP_00278	252	4.6627
S3_LLLPBJCP_00279	669	4.1480
S3_LLLPBJCP_00280	588	3.2653
S3_LLLPBJCP_00281	519	7.3237
S3_LLLPBJCP_00282	456	3.1908
S3_LLLPBJCP_00283	231	13.4156
S3_LLLPBJCP_00284	183	1.7541
S3_LLLPBJCP_00285	453	3.3289
S3_LLLPBJCP_00286	513	33.4834
S3_LLLPBJCP_00287	963	2.7664
S3_LLLPBJCP_00288	228	2.1053
S3_LLLPBJCP_00289	537	4.4190
S3_LLLPBJCP_00290	654	4.7064
S3_LLLPBJCP_00291	201	7.2736
S3_LLLPBJCP_00292	192	4.7135
S3_LLLPBJCP_00293	744	3.1008
S3_LLLPBJCP_00294	249	3.4458
S3_LLLPBJCP_00295	360	5.7028
S3_LLLPBJCP_00296	387	8.2403
S3_LLLPBJCP_00297	1131	6.4792
S3_LLLPBJCP_00298	297	4.3401
S3_LLLPBJCP_00299	276	6.2319
S3_LLLPBJCP_00300	462	4.3723
S3_LLLPBJCP_00301	435	5.0943
S3_LLLPBJCP_00302	663	4.8522
S3_LLLPBJCP_00303	456	7.6031
S3_LLLPBJCP_00304	321	5.4704
S3_LLLPBJCP_00305	699	3.1588
S3_LLLPBJCP_00306	76	32.7500
S3_LLLPBJCP_00307	225	13.4000
S3_LLLPBJCP_00308	279	15.6595
S3_LLLPBJCP_00309	423	21.4586
S3_LLLPBJCP_00310	390	30.0641
S3_LLLPBJCP_00311	267	29.1461
S3_LLLPBJCP_00312	201	43.0796
S3_LLLPBJCP_00313	468	15.1197
S3_LLLPBJCP_00314	705	13.9957
S3_LLLPBJCP_00315	1959	11.9929
S3_LLLPBJCP_00316	1725	11.2203
S3_LLLPBJCP_00317	1146	9.5087
S3_LLLPBJCP_00318	699	14.7353
S3_LLLPBJCP_00319	498	20.2209
S3_LLLPBJCP_00320	654	11.4190
S3_LLLPBJCP_00321	417	7.8633
S3_LLLPBJCP_00322	603	7.7347
S3_LLLPBJCP_00323	318	11.1352
S3_LLLPBJCP_00324	912	4.7654
S3_LLLPBJCP_00325	426	5.4789
S3_LLLPBJCP_00326	432	3.4861
S3_LLLPBJCP_00327	825	2.9503
S3_LLLPBJCP_00328	687	36.4789
S3_LLLPBJCP_00329	1245	10.9928
S3_LLLPBJCP_00330	183	2.8415
S3_LLLPBJCP_00331	390	4.6000
S3_LLLPBJCP_00332	420	3.0952
S3_LLLPBJCP_00333	291	4.8144
S3_LLLPBJCP_00334	147	3.7211
S3_LLLPBJCP_00335	198	5.3081
S3_LLLPBJCP_00336	357	8.3669
S3_LLLPBJCP_00337	381	3.3648
S3_LLLPBJCP_00338	513	13.3119
S3_LLLPBJCP_00339	612	13.7173
S3_LLLPBJCP_00340	429	13.7832
S3_LLLPBJCP_00341	90	11.8889
S3_LLLPBJCP_00342	336	13.0357
S3_LLLPBJCP_00343	774	8.9599
S3_LLLPBJCP_00344	312	8.4423
S3_LLLPBJCP_00345	633	12.1643
S3_LLLPBJCP_00346	96	6.9583
S3_LLLPBJCP_00347	312	2.9455
S3_LLLPBJCP_00348	75	5.6933
S3_LLLPBJCP_00349	318	4.1415
S3_LLLPBJCP_00350	234	3.8632
S3_LLLPBJCP_00351	546	13.4286
S3_LLLPBJCP_00352	1206	13.6227
S3_LLLPBJCP_00353	1050	21.2619
S3_LLLPBJCP_00354	336	3.9702
S3_LLLPBJCP_00355	429	4.5385
S3_LLLPBJCP_00356	1188	11.6616
S3_LLLPBJCP_00357	576	7.0729
S3_LLLPBJCP_00358	1332	7.1959
S3_LLLPBJCP_00359	282	2.7624
S3_LLLPBJCP_00360	345	4.6435
S3_LLLPBJCP_00361	906	9.5099
S3_LLLPBJCP_00362	555	7.7171
S3_LLLPBJCP_00363	426	12.0869
S3_LLLPBJCP_00364	285	51.2526
S3_LLLPBJCP_00365	795	80.3094
S3_LLLPBJCP_00366	267	40.1910
S3_LLLPBJCP_00367	555	47.3712
S3_LLLPBJCP_00368	1056	46.4489
S3_LLLPBJCP_00369	420	42.1214
S3_LLLPBJCP_00370	1443	49.2924
S3_LLLPBJCP_00371	1032	57.3605
S3_LLLPBJCP_00372	1416	47.0904
S3_LLLPBJCP_00373	774	51.9961
S3_LLLPBJCP_00374	429	44.2517
S3_LLLPBJCP_00375	516	54.1376
S3_LLLPBJCP_00376	1041	44.5533
S3_LLLPBJCP_00377	543	46.6317
S3_LLLPBJCP_00378	336	41.6667
S3_LLLPBJCP_00379	915	48.8536
S3_LLLPBJCP_00380	2547	45.9580
S3_LLLPBJCP_00381	378	42.9101
S3_LLLPBJCP_00382	201	34.7512
S3_LLLPBJCP_00383	171	45.5614
S3_LLLPBJCP_00384	579	49.0432
S3_LLLPBJCP_00385	1698	44.9706
S3_LLLPBJCP_00386	483	49.6253
S3_LLLPBJCP_00387	1536	55.4596
S3_LLLPBJCP_00388	1272	55.6918
S3_LLLPBJCP_00389	516	49.3566
S3_LLLPBJCP_00390	1134	45.9145
S3_LLLPBJCP_00391	1680	56.1030
S3_LLLPBJCP_00392	339	4.9794
S3_LLLPBJCP_00393	591	5.3367
S3_LLLPBJCP_00394	594	2.6111
S3_LLLPBJCP_00395	2361	7.6434
S3_LLLPBJCP_00396	795	9.0943
S3_LLLPBJCP_00397	693	6.6696
S3_LLLPBJCP_00398	1563	7.6647
S3_LLLPBJCP_00399	246	11.1789
S3_LLLPBJCP_00400	324	1.6821
S3_LLLPBJCP_00401	3456	30.3747
S3_LLLPBJCP_00402	252	4.0357
S3_LLLPBJCP_00403	1425	10.4218
S3_LLLPBJCP_00404	76	3.3158
S3_LLLPBJCP_00405	77	6.0390
S3_LLLPBJCP_00406	201	21.0199
S3_LLLPBJCP_00407	1290	38.4318
S3_LLLPBJCP_00408	441	28.4286
S3_LLLPBJCP_00409	312	22.7660
S3_LLLPBJCP_00410	291	26.6701
S3_LLLPBJCP_00411	291	35.2337
S3_LLLPBJCP_00412	228	33.0658
S3_LLLPBJCP_00413	4095	23.9619
S3_LLLPBJCP_00414	77	10.6104
S3_LLLPBJCP_00415	1560	16.0179
S3_LLLPBJCP_00416	840	21.1512
S3_LLLPBJCP_00417	762	20.6024
S3_LLLPBJCP_00418	189	27.7566
S3_LLLPBJCP_00419	345	4.1594
S3_LLLPBJCP_00420	570	3.5649
S3_LLLPBJCP_00421	618	63.2071
S3_LLLPBJCP_00422	303	51.6040
S3_LLLPBJCP_00423	786	34.1514
S3_LLLPBJCP_00424	951	50.6961
S3_LLLPBJCP_00425	213	84.1502
S3_LLLPBJCP_00426	732	80.5751
S3_LLLPBJCP_00427	453	97.4415
S3_LLLPBJCP_00428	1335	11.6367
S3_LLLPBJCP_00429	249	1.9839
S3_LLLPBJCP_00430	249	4.8635
S3_LLLPBJCP_00431	135	3.9556
S3_LLLPBJCP_00432	414	2.5048
S3_LLLPBJCP_00433	573	6.4764
S3_LLLPBJCP_00434	399	2.7143
S3_LLLPBJCP_00435	186	9.7903
S3_LLLPBJCP_00436	495	10.0343
S3_LLLPBJCP_00437	312	5.6474
S3_LLLPBJCP_00438	792	17.5795
S3_LLLPBJCP_00439	747	28.5261
S3_LLLPBJCP_00440	1920	26.3948
S3_LLLPBJCP_00441	2610	26.7284
S3_LLLPBJCP_00442	1152	23.8646
S3_LLLPBJCP_00443	1515	18.1749
S3_LLLPBJCP_00444	819	21.5653
S3_LLLPBJCP_00445	2037	22.9823
S3_LLLPBJCP_00446	438	28.3858
S3_LLLPBJCP_00447	420	23.8476
S3_LLLPBJCP_00448	1950	25.0667
S3_LLLPBJCP_00449	603	21.7778
S3_LLLPBJCP_00450	813	23.9557
S3_LLLPBJCP_00451	273	29.5604
S3_LLLPBJCP_00452	363	33.8264
S3_LLLPBJCP_00453	288	40.1076
S3_LLLPBJCP_00454	816	32.7365
S3_LLLPBJCP_00455	1194	23.0528
S3_LLLPBJCP_00456	552	30.4728
S3_LLLPBJCP_00457	618	23.9531
S3_LLLPBJCP_00458	642	43.7321
S3_LLLPBJCP_00459	195	28.2513
S3_LLLPBJCP_00460	438	24.6986
S3_LLLPBJCP_00461	450	22.0622
S3_LLLPBJCP_00462	1764	18.6111
S3_LLLPBJCP_00463	417	18.3094
S3_LLLPBJCP_00464	462	22.7727
S3_LLLPBJCP_00465	624	21.6378
S3_LLLPBJCP_00466	516	26.2345
S3_LLLPBJCP_00467	402	25.0647
S3_LLLPBJCP_00468	573	24.7225
S3_LLLPBJCP_00469	951	18.7624
S3_LLLPBJCP_00470	1197	18.4829
S3_LLLPBJCP_00471	3189	27.0640
S3_LLLPBJCP_00472	1167	31.1063
S3_LLLPBJCP_00473	1659	24.5015
S3_LLLPBJCP_00474	1026	22.5867
S3_LLLPBJCP_00475	1041	32.3266
S3_LLLPBJCP_00476	1035	21.7604
S3_LLLPBJCP_00477	927	21.5307
S3_LLLPBJCP_00478	300	31.9933
S3_LLLPBJCP_00479	390	19.7538
S3_LLLPBJCP_00480	1203	18.8703
S3_LLLPBJCP_00481	579	42.6580
S3_LLLPBJCP_00482	1677	24.5790
S3_LLLPBJCP_00483	705	28.6596
S3_LLLPBJCP_00484	1473	25.2403
S3_LLLPBJCP_00485	1686	17.7301
S3_LLLPBJCP_00486	249	27.0803
S3_LLLPBJCP_00487	426	30.2441
S3_LLLPBJCP_00488	552	24.6612
S3_LLLPBJCP_00489	1746	22.1014
S3_LLLPBJCP_00490	1446	20.2006
S3_LLLPBJCP_00491	480	26.4000
S3_LLLPBJCP_00492	1950	21.7205
S3_LLLPBJCP_00493	342	59.7135
S3_LLLPBJCP_00494	141	60.6667
S3_LLLPBJCP_00495	198	63.4596
S3_LLLPBJCP_00496	192	2347.4270
S3_LLLPBJCP_00497	1365	67.1128
S3_LLLPBJCP_00498	1173	79.6513
S3_LLLPBJCP_00499	1161	69.8096
S3_LLLPBJCP_00500	321	62.1246
S3_LLLPBJCP_00501	2019	58.1451
S3_LLLPBJCP_00502	2526	55.4592
S3_LLLPBJCP_00503	159	3.5031
S3_LLLPBJCP_00504	402	4.8134
S3_LLLPBJCP_00505	996	50.0291
S3_LLLPBJCP_00506	891	57.2772
S3_LLLPBJCP_00507	801	68.7715
S3_LLLPBJCP_00508	1386	59.6407
S3_LLLPBJCP_00509	1059	52.6789
S3_LLLPBJCP_00510	1473	67.1500
S3_LLLPBJCP_00511	693	53.6580
S3_LLLPBJCP_00512	201	56.3632
S3_LLLPBJCP_00513	153	75.0980
S3_LLLPBJCP_00514	912	50.3509
S3_LLLPBJCP_00515	1269	40.5768
S3_LLLPBJCP_00516	1305	43.7632
S3_LLLPBJCP_00517	231	48.9654
S3_LLLPBJCP_00518	1836	44.7097
S3_LLLPBJCP_00519	1203	44.0008
S3_LLLPBJCP_00520	705	43.8837
S3_LLLPBJCP_00521	732	45.8347
S3_LLLPBJCP_00522	960	49.9719
S3_LLLPBJCP_00523	864	48.8461
S3_LLLPBJCP_00524	1374	47.7438
S3_LLLPBJCP_00525	771	61.5564
S3_LLLPBJCP_00526	207	4.4348
S3_LLLPBJCP_00527	462	4.3182
S3_LLLPBJCP_00528	141	1.9574
S3_LLLPBJCP_00529	330	2.8818
S3_LLLPBJCP_00530	456	5.0877
S3_LLLPBJCP_00531	489	6.9530
S3_LLLPBJCP_00532	177	3.8305
S3_LLLPBJCP_00533	75	5.6667
S3_LLLPBJCP_00534	228	4.5614
S3_LLLPBJCP_00535	204	3.4755
S3_LLLPBJCP_00536	714	88.5588
S3_LLLPBJCP_00537	225	10.7289
S3_LLLPBJCP_00538	1287	45.6550
S3_LLLPBJCP_00539	978	48.4294
S3_LLLPBJCP_00540	2067	32.0121
S3_LLLPBJCP_00541	876	44.5719
S3_LLLPBJCP_00542	1242	38.8639
S3_LLLPBJCP_00543	1083	50.6990
S3_LLLPBJCP_00544	1101	51.1335
S3_LLLPBJCP_00545	1374	47.5815
S3_LLLPBJCP_00546	288	37.8681
S3_LLLPBJCP_00547	222	15.5811
S3_LLLPBJCP_00548	327	3.5566
S3_LLLPBJCP_00549	210	1.1571
S3_LLLPBJCP_00550	399	2.5138
S3_LLLPBJCP_00551	252	2.8056
S3_LLLPBJCP_00552	228	4.2544
S3_LLLPBJCP_00553	1341	6.5705
S3_LLLPBJCP_00554	1683	6.6067
S3_LLLPBJCP_00555	369	3.3225
S3_LLLPBJCP_00556	621	9.0628
S3_LLLPBJCP_00557	723	5.4495
S3_LLLPBJCP_00558	252	6.8651
S3_LLLPBJCP_00559	138	6.8261
S3_LLLPBJCP_00560	492	3.9980
S3_LLLPBJCP_00561	864	6.4514
S3_LLLPBJCP_00562	387	25.2997
S3_LLLPBJCP_00563	423	3.7565
S3_LLLPBJCP_00564	357	5.2997
S3_LLLPBJCP_00565	315	7.8571
S3_LLLPBJCP_00566	246	2.0488
S3_LLLPBJCP_00567	462	3.5866
S3_LLLPBJCP_00568	1164	38.1486
S3_LLLPBJCP_00569	294	4.8163
S3_LLLPBJCP_00570	216	4.6806
S3_LLLPBJCP_00571	483	3.8530
S3_LLLPBJCP_00572	609	5.6322
S3_LLLPBJCP_00573	279	5.5842
S3_LLLPBJCP_00574	540	5.0037
S3_LLLPBJCP_00575	606	4.8449
S3_LLLPBJCP_00576	192	6.3594
S3_LLLPBJCP_00577	597	3.8308
S3_LLLPBJCP_00578	363	3.5179
S3_LLLPBJCP_00579	579	4.0604
S3_LLLPBJCP_00580	270	12.6444
S3_LLLPBJCP_00581	90	2.7111
S3_LLLPBJCP_00582	495	3.7152
S3_LLLPBJCP_00583	492	3.0183
S3_LLLPBJCP_00584	510	4.8882
S3_LLLPBJCP_00585	417	4.7146
S3_LLLPBJCP_00586	582	11.8660
S3_LLLPBJCP_00587	612	9.3333
S3_LLLPBJCP_00588	162	6.4691
S3_LLLPBJCP_00589	474	6.4684
S3_LLLPBJCP_00590	336	3.2917
S3_LLLPBJCP_00591	246	42.5041
S3_LLLPBJCP_00592	1176	31.1803
S3_LLLPBJCP_00593	75	13.6400
S3_LLLPBJCP_00594	165	8.2545
S3_LLLPBJCP_00595	219	1.4932
S3_LLLPBJCP_00596	540	4.0907
S3_LLLPBJCP_00597	705	56.6298
S3_LLLPBJCP_00598	621	45.4251
S3_LLLPBJCP_00599	1686	34.3037
S3_LLLPBJCP_00600	888	46.5664
S3_LLLPBJCP_00601	348	49.2672
S3_LLLPBJCP_00602	192	45.5260
S3_LLLPBJCP_00603	510	42.4020
S3_LLLPBJCP_00604	468	42.2735
S3_LLLPBJCP_00605	831	21.1949
S3_LLLPBJCP_00606	291	36.5223
S3_LLLPBJCP_00607	594	38.0017
S3_LLLPBJCP_00608	564	37.0319
S3_LLLPBJCP_00609	630	48.5635
S3_LLLPBJCP_00610	1776	31.0360
S3_LLLPBJCP_00611	639	5.8388
S3_LLLPBJCP_00612	666	8.0856
S3_LLLPBJCP_00613	459	4.0087
S3_LLLPBJCP_00614	465	35.6301
S3_LLLPBJCP_00615	861	46.2172
S3_LLLPBJCP_00616	1653	54.9770
S3_LLLPBJCP_00617	477	49.0461
S3_LLLPBJCP_00618	342	61.7427
S3_LLLPBJCP_00619	261	57.5402
S3_LLLPBJCP_00620	735	46.4272
S3_LLLPBJCP_00621	597	40.7638
S3_LLLPBJCP_00622	1248	57.9415
S3_LLLPBJCP_00623	522	42.8372
S3_LLLPBJCP_00624	1182	50.5973
S3_LLLPBJCP_00625	183	48.6175
S3_LLLPBJCP_00626	1452	49.7996
S3_LLLPBJCP_00627	1542	47.0603
