#contig	Length	S2/S2.ffn.trimmed.S2_r1.bam
S2_OGNIMOKN_00132	273	8.1319
S2_OGNIMOKN_00133	270	7.8778
S2_OGNIMOKN_00134	327	7.0000
S2_OGNIMOKN_00135	150	3.3400
S2_OGNIMOKN_00136	303	6.3036
S2_OGNIMOKN_00137	213	3.7981
S2_OGNIMOKN_00138	435	8.2161
S2_OGNIMOKN_00139	141	5.9716
S2_OGNIMOKN_00140	240	7.9708
S2_OGNIMOKN_00141	192	5.5000
S2_OGNIMOKN_00142	273	8.9048
S2_OGNIMOKN_00143	381	9.4646
S2_OGNIMOKN_00144	843	3.4709
S2_OGNIMOKN_00145	402	5.3184
S2_OGNIMOKN_00146	216	35.3148
S2_OGNIMOKN_00147	2019	19.8895
S2_OGNIMOKN_00148	432	2.6042
S2_OGNIMOKN_00149	540	5.3222
S2_OGNIMOKN_00150	591	6.0017
S2_OGNIMOKN_00151	198	4.1515
S2_OGNIMOKN_00152	294	4.4796
S2_OGNIMOKN_00153	273	4.3846
S2_OGNIMOKN_00154	1236	7.5089
S2_OGNIMOKN_00155	183	3.7978
S2_OGNIMOKN_00156	513	9.3470
S2_OGNIMOKN_00157	357	8.0784
S2_OGNIMOKN_00158	1479	9.6525
S2_OGNIMOKN_00159	822	9.5085
S2_OGNIMOKN_00160	1803	9.2701
S2_OGNIMOKN_00161	2151	8.8410
S2_OGNIMOKN_00162	501	9.2954
S2_OGNIMOKN_00163	1041	11.0576
S2_OGNIMOKN_00164	456	11.0877
S2_OGNIMOKN_00165	756	6.5622
S2_OGNIMOKN_00166	747	8.8768
S2_OGNIMOKN_00167	678	8.0457
S2_OGNIMOKN_00168	930	12.8978
S2_OGNIMOKN_00169	507	11.2308
S2_OGNIMOKN_00170	333	4.2703
S2_OGNIMOKN_00171	147	11.9456
S2_OGNIMOKN_00172	333	2.5135
S2_OGNIMOKN_00173	981	4.7574
S2_OGNIMOKN_00174	2880	6.8872
S2_OGNIMOKN_00175	207	4.9565
S2_OGNIMOKN_00176	210	4.2381
S2_OGNIMOKN_00177	78	2.9615
S2_OGNIMOKN_00178	330	6.8091
S2_OGNIMOKN_00179	387	5.6718
S2_OGNIMOKN_00180	456	8.9781
S2_OGNIMOKN_00181	873	10.4777
S2_OGNIMOKN_00182	213	145.4836
S2_OGNIMOKN_00183	816	5.6630
S2_OGNIMOKN_00184	339	4.3805
S2_OGNIMOKN_00185	237	8.1266
S2_OGNIMOKN_00186	249	4.3976
S2_OGNIMOKN_00187	690	4.7870
S2_OGNIMOKN_00188	417	2.4700
S2_OGNIMOKN_00189	318	3.6384
S2_OGNIMOKN_00190	819	6.5665
S2_OGNIMOKN_00191	550	3.8691
S2_OGNIMOKN_00192	744	4.7688
S2_OGNIMOKN_00193	315	7.8317
S2_OGNIMOKN_00194	360	6.6972
S2_OGNIMOKN_00195	441	8.4671
S2_OGNIMOKN_00196	579	5.6960
S2_OGNIMOKN_00197	252	9.9127
S2_OGNIMOKN_00198	255	9.4078
S2_OGNIMOKN_00199	255	4.7882
S2_OGNIMOKN_00200	444	6.1059
S2_OGNIMOKN_00201	366	6.3689
S2_OGNIMOKN_00202	435	3.1034
S2_OGNIMOKN_00203	237	6.1772
S2_OGNIMOKN_00204	165	10.1273
S2_OGNIMOKN_00205	816	3.4387
S2_OGNIMOKN_00206	309	5.4563
S2_OGNIMOKN_00207	288	5.2951
S2_OGNIMOKN_00208	267	6.2135
S2_OGNIMOKN_00209	957	11.3856
S2_OGNIMOKN_00210	144	16.9167
S2_OGNIMOKN_00211	1065	12.4648
S2_OGNIMOKN_00212	984	8.7215
S2_OGNIMOKN_00213	996	7.4026
S2_OGNIMOKN_00214	909	9.0011
S2_OGNIMOKN_00215	282	3.4645
S2_OGNIMOKN_00216	945	5.0455
S2_OGNIMOKN_00217	405	3.5210
S2_OGNIMOKN_00218	291	3.6392
S2_OGNIMOKN_00219	315	18.0540
S2_OGNIMOKN_00220	459	8.7930
S2_OGNIMOKN_00221	459	3.6993
S2_OGNIMOKN_00222	630	77.8175
S2_OGNIMOKN_00223	1263	137.8005
S2_OGNIMOKN_00224	351	2.9772
S2_OGNIMOKN_00225	228	2.8070
S2_OGNIMOKN_00226	348	5.5029
S2_OGNIMOKN_00227	534	7.5468
S2_OGNIMOKN_00228	243	11.0041
S2_OGNIMOKN_00229	891	5.1089
S2_OGNIMOKN_00230	1128	5.0488
S2_OGNIMOKN_00231	1170	12.3949
S2_OGNIMOKN_00232	312	5.9423
S2_OGNIMOKN_00233	279	3.4910
S2_OGNIMOKN_00234	249	3.6265
S2_OGNIMOKN_00235	228	5.5351
S2_OGNIMOKN_00236	342	91.8187
S2_OGNIMOKN_00237	801	44.9900
S2_OGNIMOKN_00238	153	5.9346
S2_OGNIMOKN_00239	574	6.7230
S2_OGNIMOKN_00240	264	4.9545
S2_OGNIMOKN_00241	258	7.0155
S2_OGNIMOKN_00242	342	3.5965
S2_OGNIMOKN_00243	255	3.0196
S2_OGNIMOKN_00244	726	6.3237
S2_OGNIMOKN_00245	438	2.2489
S2_OGNIMOKN_00246	864	5.6215
S2_OGNIMOKN_00247	222	1.2703
S2_OGNIMOKN_00248	414	2.7705
S2_OGNIMOKN_00249	177	10.4011
S2_OGNIMOKN_00250	582	3.1220
S2_OGNIMOKN_00251	177	9.0960
S2_OGNIMOKN_00252	426	18.0000
S2_OGNIMOKN_00253	216	20.8750
S2_OGNIMOKN_00254	369	15.2954
S2_OGNIMOKN_00255	1569	15.5781
S2_OGNIMOKN_00256	1161	16.1318
S2_OGNIMOKN_00257	786	15.3066
S2_OGNIMOKN_00258	759	13.9565
S2_OGNIMOKN_00259	1449	12.8171
S2_OGNIMOKN_00260	723	16.6266
S2_OGNIMOKN_00261	144	15.0486
S2_OGNIMOKN_00262	1146	15.5183
S2_OGNIMOKN_00263	999	16.7698
S2_OGNIMOKN_00264	1185	18.0135
S2_OGNIMOKN_00265	999	8.9900
S2_OGNIMOKN_00266	945	11.6127
S2_OGNIMOKN_00267	819	16.9670
S2_OGNIMOKN_00268	1071	9.0093
S2_OGNIMOKN_00269	891	12.3446
S2_OGNIMOKN_00270	324	4.3302
S2_OGNIMOKN_00271	453	9.1788
S2_OGNIMOKN_00272	531	4.6158
S2_OGNIMOKN_00273	204	10.1667
S2_OGNIMOKN_00274	435	5.5264
S2_OGNIMOKN_00275	222	4.7342
S2_OGNIMOKN_00276	225	4.3600
S2_OGNIMOKN_00277	138	4.8406
S2_OGNIMOKN_00278	210	2.3762
S2_OGNIMOKN_00279	198	1.9242
S2_OGNIMOKN_00280	357	7.7451
S2_OGNIMOKN_00281	228	3.5658
S2_OGNIMOKN_00282	330	3.2576
S2_OGNIMOKN_00283	186	3.3710
S2_OGNIMOKN_00284	192	3.5260
S2_OGNIMOKN_00285	786	5.4224
S2_OGNIMOKN_00286	174	7.7299
S2_OGNIMOKN_00287	2823	11.8962
S2_OGNIMOKN_00288	2001	10.8471
S2_OGNIMOKN_00289	1260	11.8802
S2_OGNIMOKN_00290	393	2.6056
S2_OGNIMOKN_00291	246	3.6138
S2_OGNIMOKN_00292	384	3.0573
S2_OGNIMOKN_00293	636	17.5000
S2_OGNIMOKN_00294	303	4.6733
S2_OGNIMOKN_00295	1419	5.3263
S2_OGNIMOKN_00296	513	3.6998
S2_OGNIMOKN_00297	576	5.4931
S2_OGNIMOKN_00298	276	4.6087
S2_OGNIMOKN_00299	147	2.6259
S2_OGNIMOKN_00300	453	5.5342
S2_OGNIMOKN_00301	693	8.7071
S2_OGNIMOKN_00302	1029	9.6288
S2_OGNIMOKN_00303	717	8.8131
S2_OGNIMOKN_00304	624	7.7035
S2_OGNIMOKN_00305	411	7.3479
S2_OGNIMOKN_00306	276	8.0978
S2_OGNIMOKN_00307	273	11.7839
S2_OGNIMOKN_00308	342	8.0848
S2_OGNIMOKN_00309	858	7.5629
S2_OGNIMOKN_00310	327	2.5933
S2_OGNIMOKN_00311	312	2.5321
S2_OGNIMOKN_00312	270	8.1407
S2_OGNIMOKN_00313	642	15.1854
S2_OGNIMOKN_00314	972	10.1471
S2_OGNIMOKN_00315	510	10.9647
S2_OGNIMOKN_00316	216	2.5694
S2_OGNIMOKN_00317	255	4.9216
S2_OGNIMOKN_00318	225	4.7333
S2_OGNIMOKN_00319	213	10.5587
S2_OGNIMOKN_00320	321	1.9813
S2_OGNIMOKN_00321	2130	6.2746
S2_OGNIMOKN_00322	255	4.9255
S2_OGNIMOKN_00323	588	6.8503
S2_OGNIMOKN_00324	402	7.4080
S2_OGNIMOKN_00325	357	2.1961
S2_OGNIMOKN_00326	273	5.0659
S2_OGNIMOKN_00327	573	7.6195
S2_OGNIMOKN_00328	489	2.8303
S2_OGNIMOKN_00329	675	2.4696
S2_OGNIMOKN_00330	1236	7.3835
S2_OGNIMOKN_00331	909	7.1331
S2_OGNIMOKN_00332	273	7.7033
S2_OGNIMOKN_00333	231	5.2857
S2_OGNIMOKN_00334	414	8.6498
S2_OGNIMOKN_00335	204	13.2206
S2_OGNIMOKN_00336	246	3.6789
S2_OGNIMOKN_00337	342	42.5556
S2_OGNIMOKN_00338	801	98.2247
S2_OGNIMOKN_00339	630	7.5921
S2_OGNIMOKN_00340	279	4.2903
S2_OGNIMOKN_00341	570	2.3912
S2_OGNIMOKN_00342	444	4.5090
S2_OGNIMOKN_00343	462	3.1126
S2_OGNIMOKN_00344	237	8.2236
S2_OGNIMOKN_00345	567	7.8377
S2_OGNIMOKN_00346	132	2.8333
S2_OGNIMOKN_00347	357	3.7255
S2_OGNIMOKN_00348	189	1.8201
S2_OGNIMOKN_00349	585	3.4256
S2_OGNIMOKN_00350	507	5.6430
S2_OGNIMOKN_00351	1020	5.6824
S2_OGNIMOKN_00352	234	3.0684
S2_OGNIMOKN_00353	303	8.4917
S2_OGNIMOKN_00354	360	4.9000
S2_OGNIMOKN_00355	540	2.5148
S2_OGNIMOKN_00356	507	63.8639
S2_OGNIMOKN_00357	522	99.3831
S2_OGNIMOKN_00358	309	121.2362
S2_OGNIMOKN_00359	330	96.9273
S2_OGNIMOKN_00360	456	87.1535
S2_OGNIMOKN_00361	84	45.5119
S2_OGNIMOKN_00362	558	3.6022
S2_OGNIMOKN_00363	456	2.5746
S2_OGNIMOKN_00364	822	4.1363
S2_OGNIMOKN_00365	252	4.0595
S2_OGNIMOKN_00366	351	7.7094
S2_OGNIMOKN_00367	564	4.7571
S2_OGNIMOKN_00368	396	6.1540
S2_OGNIMOKN_00369	294	5.2177
S2_OGNIMOKN_00370	222	6.9009
S2_OGNIMOKN_00371	255	2.1412
S2_OGNIMOKN_00372	171	5.2164
S2_OGNIMOKN_00373	567	7.4427
S2_OGNIMOKN_00374	255	7.2471
S2_OGNIMOKN_00375	312	2.7756
S2_OGNIMOKN_00376	558	6.3459
S2_OGNIMOKN_00377	192	4.6823
S2_OGNIMOKN_00378	276	4.5072
S2_OGNIMOKN_00379	198	5.0909
S2_OGNIMOKN_00380	462	2.5325
S2_OGNIMOKN_00381	279	1.7133
S2_OGNIMOKN_00382	963	8.3250
S2_OGNIMOKN_00383	240	7.7958
S2_OGNIMOKN_00384	288	2.6736
S2_OGNIMOKN_00385	402	3.9677
S2_OGNIMOKN_00386	279	2.7025
S2_OGNIMOKN_00387	312	3.2756
S2_OGNIMOKN_00388	807	3.8017
S2_OGNIMOKN_00389	495	2.6485
S2_OGNIMOKN_00390	396	5.9242
S2_OGNIMOKN_00391	273	2.1722
S2_OGNIMOKN_00392	150	2.1933
S2_OGNIMOKN_00393	507	2.7377
S2_OGNIMOKN_00394	762	4.9541
S2_OGNIMOKN_00395	297	5.7508
S2_OGNIMOKN_00396	915	6.7158
S2_OGNIMOKN_00397	156	5.5256
S2_OGNIMOKN_00398	471	10.2696
S2_OGNIMOKN_00399	186	6.6075
S2_OGNIMOKN_00400	696	6.5230
S2_OGNIMOKN_00401	267	2.8052
S2_OGNIMOKN_00402	291	3.5876
S2_OGNIMOKN_00403	1002	6.7475
S2_OGNIMOKN_00404	423	5.1182
S2_OGNIMOKN_00405	438	4.0183
S2_OGNIMOKN_00406	195	1.4205
S2_OGNIMOKN_00407	228	2.1667
S2_OGNIMOKN_00408	204	13.9755
S2_OGNIMOKN_00409	720	8.0306
S2_OGNIMOKN_00410	354	12.7429
S2_OGNIMOKN_00411	348	4.2385
S2_OGNIMOKN_00412	487	17.2464
S2_OGNIMOKN_00413	74	9.0676
S2_OGNIMOKN_00414	2901	17.3981
S2_OGNIMOKN_00415	72	14.8056
S2_OGNIMOKN_00416	115	18.5304
S2_OGNIMOKN_00417	414	2.9251
S2_OGNIMOKN_00418	1023	6.2854
S2_OGNIMOKN_00419	312	7.0321
S2_OGNIMOKN_00420	447	4.9060
S2_OGNIMOKN_00421	678	5.4897
S2_OGNIMOKN_00422	237	6.4093
S2_OGNIMOKN_00423	330	3.1485
S2_OGNIMOKN_00424	537	10.5587
S2_OGNIMOKN_00425	192	5.9167
S2_OGNIMOKN_00426	474	3.7342
S2_OGNIMOKN_00427	342	4.9474
S2_OGNIMOKN_00428	171	8.4912
S2_OGNIMOKN_00429	1191	10.1360
S2_OGNIMOKN_00430	312	9.6955
S2_OGNIMOKN_00431	1110	13.1063
S2_OGNIMOKN_00432	420	5.3738
S2_OGNIMOKN_00433	906	7.9426
S2_OGNIMOKN_00434	498	2.9076
S2_OGNIMOKN_00435	324	5.6142
S2_OGNIMOKN_00436	879	6.5233
S2_OGNIMOKN_00437	207	4.7488
S2_OGNIMOKN_00438	678	4.5649
S2_OGNIMOKN_00439	639	148.7778
S2_OGNIMOKN_00440	270	142.4852
S2_OGNIMOKN_00441	432	7.1921
S2_OGNIMOKN_00442	234	3.8889
S2_OGNIMOKN_00443	74	8.4865
S2_OGNIMOKN_00444	714	8.3543
S2_OGNIMOKN_00445	363	3.3609
S2_OGNIMOKN_00446	240	4.4917
S2_OGNIMOKN_00447	234	3.8291
S2_OGNIMOKN_00448	378	5.2804
S2_OGNIMOKN_00449	210	9.9333
S2_OGNIMOKN_00450	588	4.0221
S2_OGNIMOKN_00451	252	4.1944
S2_OGNIMOKN_00452	195	6.1179
S2_OGNIMOKN_00453	73	74.6712
S2_OGNIMOKN_00454	1758	123.8999
S2_OGNIMOKN_00455	369	132.1626
S2_OGNIMOKN_00456	333	2.4895
S2_OGNIMOKN_00457	417	4.4652
S2_OGNIMOKN_00458	681	3.5095
S2_OGNIMOKN_00459	357	4.3221
S2_OGNIMOKN_00460	525	15.3429
S2_OGNIMOKN_00461	516	27.8353
S2_OGNIMOKN_00462	645	6.3643
S2_OGNIMOKN_00463	534	8.1966
S2_OGNIMOKN_00464	219	4.8402
S2_OGNIMOKN_00465	348	6.1523
S2_OGNIMOKN_00466	543	6.8803
S2_OGNIMOKN_00467	222	24.4910
S2_OGNIMOKN_00468	171	2.3275
S2_OGNIMOKN_00469	234	7.8504
S2_OGNIMOKN_00470	225	9.1867
S2_OGNIMOKN_00471	258	4.9651
S2_OGNIMOKN_00472	330	15.8303
S2_OGNIMOKN_00473	1095	16.4584
S2_OGNIMOKN_00474	996	10.9558
S2_OGNIMOKN_00475	294	38.5816
S2_OGNIMOKN_00476	375	5.3360
S2_OGNIMOKN_00477	1014	4.5819
S2_OGNIMOKN_00478	1008	3.6558
S2_OGNIMOKN_00479	1803	22.1697
S2_OGNIMOKN_00480	306	4.2059
S2_OGNIMOKN_00481	360	19.8750
S2_OGNIMOKN_00482	927	6.1348
S2_OGNIMOKN_00483	285	5.6140
S2_OGNIMOKN_00484	393	3.5318
S2_OGNIMOKN_00485	468	3.3974
S2_OGNIMOKN_00486	405	8.0370
S2_OGNIMOKN_00487	315	5.5365
S2_OGNIMOKN_00488	804	4.9017
S2_OGNIMOKN_00489	543	3.8674
S2_OGNIMOKN_00490	1179	7.2587
S2_OGNIMOKN_00491	82	4.0610
S2_OGNIMOKN_00492	699	8.0916
S2_OGNIMOKN_00493	324	6.3796
S2_OGNIMOKN_00494	177	4.4576
S2_OGNIMOKN_00495	546	8.8425
S2_OGNIMOKN_00496	387	5.1835
S2_OGNIMOKN_00497	465	4.0581
S2_OGNIMOKN_00498	543	3.6004
S2_OGNIMOKN_00499	555	5.7658
S2_OGNIMOKN_00500	450	126.2756
S2_OGNIMOKN_00501	936	15.3333
S2_OGNIMOKN_00502	813	14.6125
S2_OGNIMOKN_00503	684	13.4020
S2_OGNIMOKN_00504	510	7.4471
S2_OGNIMOKN_00505	132	7.2500
S2_OGNIMOKN_00506	1173	8.1125
S2_OGNIMOKN_00507	1191	7.8371
S2_OGNIMOKN_00508	1089	6.1965
S2_OGNIMOKN_00509	73	7.2603
S2_OGNIMOKN_00510	138	3.1449
S2_OGNIMOKN_00511	483	7.1656
S2_OGNIMOKN_00512	186	4.2419
S2_OGNIMOKN_00513	363	3.8760
S2_OGNIMOKN_00514	597	3.9380
S2_OGNIMOKN_00515	324	3.7901
S2_OGNIMOKN_00516	1014	5.9320
S2_OGNIMOKN_00517	405	4.6593
S2_OGNIMOKN_00518	495	3.5475
S2_OGNIMOKN_00519	351	139.4330
S2_OGNIMOKN_00520	972	127.2757
S2_OGNIMOKN_00521	1266	130.8499
S2_OGNIMOKN_00522	267	4.7303
S2_OGNIMOKN_00523	726	3.6074
S2_OGNIMOKN_00524	129	1.4031
S2_OGNIMOKN_00525	450	9.9311
S2_OGNIMOKN_00526	444	8.6914
S2_OGNIMOKN_00527	342	2.7573
S2_OGNIMOKN_00528	1431	6.3242
S2_OGNIMOKN_00529	252	78.6429
S2_OGNIMOKN_00530	1167	125.2596
S2_OGNIMOKN_00531	876	113.3596
S2_OGNIMOKN_00532	888	101.3480
S2_OGNIMOKN_00533	198	111.8485
S2_OGNIMOKN_00534	372	4.0645
S2_OGNIMOKN_00535	558	2.6470
S2_OGNIMOKN_00536	954	8.7736
S2_OGNIMOKN_00537	129	374.5814
S2_OGNIMOKN_00538	771	16.3930
S2_OGNIMOKN_00539	516	21.1647
S2_OGNIMOKN_00540	645	22.3767
S2_OGNIMOKN_00541	3699	20.4861
S2_OGNIMOKN_00542	1476	19.1599
S2_OGNIMOKN_00543	621	13.3688
S2_OGNIMOKN_00544	1053	16.6733
S2_OGNIMOKN_00545	783	22.7599
S2_OGNIMOKN_00546	606	20.1320
S2_OGNIMOKN_00547	1203	14.1854
S2_OGNIMOKN_00548	810	16.8543
S2_OGNIMOKN_00549	1017	17.3766
S2_OGNIMOKN_00550	717	18.9861
S2_OGNIMOKN_00551	378	4.4101
S2_OGNIMOKN_00552	387	6.2713
S2_OGNIMOKN_00553	426	4.5164
S2_OGNIMOKN_00554	474	5.9473
S2_OGNIMOKN_00555	246	3.0163
S2_OGNIMOKN_00556	366	4.4071
S2_OGNIMOKN_00557	513	5.8460
S2_OGNIMOKN_00558	354	3.8051
S2_OGNIMOKN_00559	210	5.9524
S2_OGNIMOKN_00560	285	4.4596
S2_OGNIMOKN_00561	363	3.8595
S2_OGNIMOKN_00562	726	68.1336
S2_OGNIMOKN_00563	1197	122.3058
S2_OGNIMOKN_00564	1068	97.0037
S2_OGNIMOKN_00565	690	3.8420
S2_OGNIMOKN_00566	645	5.4047
S2_OGNIMOKN_00567	273	19.1905
S2_OGNIMOKN_00568	555	25.4162
S2_OGNIMOKN_00569	558	23.4857
S2_OGNIMOKN_00570	582	27.7440
S2_OGNIMOKN_00571	243	20.0453
S2_OGNIMOKN_00572	234	6.3248
S2_OGNIMOKN_00573	240	6.0708
S2_OGNIMOKN_00574	285	9.3860
S2_OGNIMOKN_00575	399	4.7920
S2_OGNIMOKN_00576	204	2.4902
S2_OGNIMOKN_00577	195	4.2615
S2_OGNIMOKN_00578	300	6.0400
S2_OGNIMOKN_00579	537	3.5438
S2_OGNIMOKN_00580	1029	7.8435
S2_OGNIMOKN_00581	480	18.8604
S2_OGNIMOKN_00582	1110	17.3153
S2_OGNIMOKN_00583	651	25.7972
S2_OGNIMOKN_00584	456	23.1579
S2_OGNIMOKN_00585	159	32.9623
S2_OGNIMOKN_00586	627	27.2887
S2_OGNIMOKN_00587	627	31.3094
S2_OGNIMOKN_00588	231	24.8571
S2_OGNIMOKN_00589	798	23.8622
S2_OGNIMOKN_00590	351	24.3504
S2_OGNIMOKN_00591	426	20.5352
S2_OGNIMOKN_00592	294	4.7925
S2_OGNIMOKN_00593	195	4.6615
S2_OGNIMOKN_00594	873	8.6403
S2_OGNIMOKN_00595	201	9.5821
S2_OGNIMOKN_00596	216	35.8380
S2_OGNIMOKN_00597	768	23.8151
S2_OGNIMOKN_00598	1020	3.8108
S2_OGNIMOKN_00599	234	4.6068
S2_OGNIMOKN_00600	516	4.8314
S2_OGNIMOKN_00601	387	4.1731
S2_OGNIMOKN_00602	693	12.5628
S2_OGNIMOKN_00603	429	3.5291
S2_OGNIMOKN_00604	378	1.5767
S2_OGNIMOKN_00605	408	4.7157
S2_OGNIMOKN_00606	657	5.8858
S2_OGNIMOKN_00607	249	7.2289
S2_OGNIMOKN_00608	303	4.2508
S2_OGNIMOKN_00609	225	11.8978
S2_OGNIMOKN_00610	654	3.6820
S2_OGNIMOKN_00611	291	4.2509
S2_OGNIMOKN_00612	771	6.2088
S2_OGNIMOKN_00613	432	3.5185
S2_OGNIMOKN_00614	489	3.7342
S2_OGNIMOKN_00615	285	1.9789
S2_OGNIMOKN_00616	246	2.6382
S2_OGNIMOKN_00617	165	2.8788
S2_OGNIMOKN_00618	294	4.1497
S2_OGNIMOKN_00619	336	5.6548
S2_OGNIMOKN_00620	363	1.3581
S2_OGNIMOKN_00621	663	3.4193
S2_OGNIMOKN_00622	546	4.4103
S2_OGNIMOKN_00623	651	12.4793
S2_OGNIMOKN_00624	297	7.6700
S2_OGNIMOKN_00625	531	7.1676
S2_OGNIMOKN_00626	687	7.5095
S2_OGNIMOKN_00627	309	5.4984
S2_OGNIMOKN_00628	420	2.7452
S2_OGNIMOKN_00629	510	5.1020
S2_OGNIMOKN_00630	234	10.3846
